BEX,RAF Benson,GB,Benson,medium_airport
BFD,Bradford Regional Airport,US,Bradford,medium_airport
BFF,Western Neb. Rgnl/William B. Heilig Airport,US,Scottsbluff,medium_airport
BFH,Bacacheri Airport,BR,Curitiba,medium_airport
BFJ,Bijie Feixiong Airport,CN,Bijie,medium_airport
BFK,Buckley Air Force Base,US,Aurora,medium_airport
BFL,Meadows Field,US,Bakersfield,medium_airport
BFM,Mobile Downtown Airport,US,Mobile,medium_airport
BFN,Bram Fischer International Airport,ZA,Bloemfontain,medium_airport
BFO,Buffalo Range Airport,ZW,Chiredzi,medium_airport
BFP,Beaver County Airport,US,Beaver Falls,medium_airport
BFU,Bengbu Airport,CN,Bengbu,medium_airport
BFV,Buri Ram Airport,TH,,medium_airport
BFX,Bafoussam Airport,CM,Bafoussam,medium_airport
BGA,Palonegro Airport,CO,Bucaramanga,medium_airport
BGC,Bragança Airport,PT,Bragança,medium_airport
BGF,Bangui M'Poko International Airport,CF,Bangui,medium_airport
BGI,Sir Grantley Adams International Airport,BB,Bridgetown,medium_airport
BGK,Big Creek Airport,BZ,Big Creek,medium_airport
BGM,Greater Binghamton/Edwin A Link field,US,Binghamton,medium_airport
BGN,Belaya Gora Airport,RU,Belaya Gora,medium_airport
BGX,Comandante Gustavo Kraemer Airport,BR,Bagé,medium_airport
BGZ,Braga Municipal Aerodrome,PT,Braga,medium_airport
BHB,Hancock County-Bar Harbor Airport,US,Bar Harbor,medium_airport
BHE,Woodbourne Airport,NZ,Blenheim,medium_airport
BHH,Bisha Airport,SA,,medium_airport
BHI,Comandante Espora Airport,AR,Bahia Blanca,medium_airport
BHJ,Bhuj Airport,IN,Bhuj,medium_airport
BHK,Bukhara Airport,UZ,Bukhara,medium_airport
BHN,Beihan Airport,YE,,medium_airport
BHO,Raja Bhoj International Airport,IN,Bhopal,medium_airport
BHQ,Broken Hill Airport,AU,Broken Hill,medium_airport
BHS,Bathurst Airport,AU,Bathurst,medium_airport
BHU,Bhavnagar Airport,IN,Bhavnagar,medium_airport
BHV,Bahawalpur Airport,PK,Bahawalpur,medium_airport
BIA,Bastia-Poretta Airport,FR,Bastia/Poretta,medium_airport
BIF,Biggs Army Air Field (Fort Bliss),US,Fort Bliss/El Paso,medium_airport
BIG,Allen Army Airfield,US,Delta Junction Ft Greely,medium_airport
BIH,Eastern Sierra Regional Airport,US,Bishop,medium_airport
BIK,Frans Kaisiepo Airport,ID,Biak-Supiori Island,medium_airport
BIM,South Bimini Airport,BS,South Bimini,medium_airport
BIO,Bilbao Airport,ES,Bilbao,medium_airport
BIQ,Biarritz-Anglet-Bayonne Airport,FR,Biarritz/Anglet/Bayonne,medium_airport
BIR,Biratnagar Airport,NP,Biratnagar,medium_airport
BIS,Bismarck Municipal Airport,US,Bismarck,medium_airport
BIX,Keesler Air Force Base,US,Biloxi,medium_airport
BIY,Bisho Airport,ZA,Bisho,medium_airport
BJA,Soummam Airport,DZ,Béjaïa,medium_airport
BJB,Bojnord Airport,IR,Bojnord,medium_airport
BJC,Rocky Mountain Metropolitan Airport,US,Denver,medium_airport
BJF,Båtsfjord Airport,NO,Båtsfjord,medium_airport
BJI,Bemidji Regional Airport,US,Bemidji,medium_airport
BJL,Banjul International Airport,GM,Banjul,medium_airport
BJM,Bujumbura International Airport,BI,Bujumbura,medium_airport
BJO,Bermejo Airport,BO,Bermejo,medium_airport
BJR,Bahir Dar Airport,ET,Bahir Dar,medium_airport
BJX,Del Bajío International Airport,MX,Silao,medium_airport
BJY,Batajnica Air Base,RS,Batajnica,medium_airport
BJZ,Badajoz Airport,ES,Badajoz,medium_airport
BKB,Nal Airport,IN,Bikaner,medium_airport
BKC,Buckland Airport,US,Buckland,medium_airport
BKE,Baker City Municipal Airport,US,Baker City,medium_airport
BKH,Barking Sands Airport,US,Kekaha,medium_airport
BKI,Kota Kinabalu International Airport,MY,Kota Kinabalu,medium_airport
BKL,Burke Lakefront Airport,US,Cleveland,medium_airport
BKO,Senou Airport,ML,Senou,medium_airport
BKQ,Blackall Airport,AU,Blackall,medium_airport
BKS,Fatmawati Soekarno Airport,ID,Bengkulu-Sumatra Island,medium_airport
BKW,Raleigh County Memorial Airport,US,Beckley,medium_airport
BKY,Bukavu Kavumu Airport,CD,,medium_airport
BLE,Borlange Airport,SE,,medium_airport
BLF,Mercer County Airport,US,Bluefield,medium_airport
BLH,Blythe Airport,US,Blythe,medium_airport
BLI,Bellingham International Airport,US,Bellingham,medium_airport
BLJ,Batna Airport,DZ,Batna,medium_airport
BLK,Blackpool International Airport,GB,Blackpool,medium_airport
BLN,Benalla Airport,AU,,medium_airport
BLT,Blackwater Airport,AU,,medium_airport
BLZ,Chileka International Airport,MW,Blantyre,medium_airport
BMA,Stockholm-Bromma Airport,SE,Stockholm,medium_airport
BME,Broome International Airport,AU,Broome,medium_airport
BMG,Monroe County Airport,US,Bloomington,medium_airport
BMM,Bitam Airport,GA,Bitam,medium_airport
BMV,Buon Ma Thuot Airport,VN,Buon Ma Thuot,medium_airport
BMY,Île Art - Waala Airport,NC,Waala,medium_airport
BND,Bandar Abbas International Airport,IR,Bandar Abbas,medium_airport
BNI,Benin Airport,NG,Benin,medium_airport
BNK,Ballina Byron Gateway Airport,AU,Ballina,medium_airport
BNN,Brønnøysund Airport,NO,Brønnøy,medium_airport
BNO,Burns Municipal Airport,US,Burns,medium_airport
BNS,Barinas Airport,VE,Barinas,medium_airport
BNX,Banja Luka International Airport,BA,Banja Luka,medium_airport
BOB,Bora Bora Airport,PF,Motu Mute,medium_airport
BOC,Bocas Del Toro International Airport,PA,Isla Colón,medium_airport
BON,Flamingo International Airport,BQ,Kralendijk,medium_airport
BOU,Bourges Airport,FR,Bourges,medium_airport
BOY,Bobo Dioulasso Airport,BF,Bobo Dioulasso,medium_airport
BPC,Bamenda Airport,CM,Bamenda,medium_airport
BPE,Qinhuangdao Beidaihe Airport,CN,Qinhuangdao,medium_airport
BPG,Barra do Garças Airport,BR,Barra Do Garças,medium_airport
BPH,Bislig Airport,PH,,medium_airport
BPI,Miley Memorial Field,US,Big Piney,medium_airport
BPL,Alashankou Bole (Bortala) airport,CN,Bole,medium_airport
BPM,Begumpet Airport,IN,Hyderabad,medium_airport
BPS,Porto Seguro Airport,BR,Porto Seguro,medium_airport
BPT,Southeast Texas Regional Airport,US,Beaumont/Port Arthur,medium_airport
BPX,Qamdo Bangda Airport,CN,Bangda,medium_airport
BPY,Besalampy Airport,MG,,medium_airport
BQA,Dr.Juan C. Angara Airport,PH,Baler,medium_airport
BQH,London Biggin Hill Airport,GB,London,medium_airport
BQK,Brunswick Golden Isles Airport,US,Brunswick,medium_airport
BQL,Boulia Airport,AU,,medium_airport
BQN,Rafael Hernandez Airport,PR,Aguadilla,medium_airport
BQS,Ignatyevo Airport,RU,Blagoveschensk,medium_airport
BQT,Brest Airport,BY,Brest,medium_airport
BQU,J F Mitchell Airport,VC,Bequia,medium_airport
BRC,San Carlos De Bariloche Airport,AR,San Carlos de Bariloche,medium_airport
BRD,Brainerd Lakes Regional Airport,US,Brainerd,medium_airport
BRK,Bourke Airport,AU,,medium_airport
BRL,Southeast Iowa Regional Airport,US,Burlington,medium_airport
BRM,Barquisimeto International Airport,VE,Barquisimeto,medium_airport
BRN,Bern Belp Airport,CH,Bern,medium_airport
BRO,Brownsville South Padre Island International Airport,US,Brownsville,medium_airport
BRQ,Brno-Tuřany Airport,CZ,Brno,medium_airport
BRR,Barra Airport,GB,Eoligarry,medium_airport
BRT,Bathurst Island Airport,AU,,medium_airport
BRW,Wiley Post Will Rogers Memorial Airport,US,Utqiaġvik,medium_airport
BRX,Maria Montez International Airport,DO,Barahona,medium_airport
BSC,José Celestino Mutis Airport,CO,Bahía Solano,medium_airport
BSD,Baoshan Yunduan Airport,CN,,medium_airport
BSF,Bradshaw Army Airfield,US,Camp Pohakuloa,medium_airport
BSG,Bata Airport,GQ,,medium_airport
BSJ,Bairnsdale Airport,AU,,medium_airport
BSK,Biskra Airport,DZ,Biskra,medium_airport
BSO,Basco Airport,PH,Basco,medium_airport
BTC,Batticaloa Airport,LK,Batticaloa,medium_airport
BTE,Sherbro International Airport,SL,Bonthe,medium_airport
BTH,Hang Nadim International Airport,ID,Batam Island,medium_airport
BTI,Barter Island LRRS Airport,US,Barter Island Lrrs,medium_airport
BTJ,Sultan Iskandar Muda International Airport,ID,Banda Aceh,medium_airport
BTK,Bratsk Airport,RU,Bratsk,medium_airport
BTL,W K Kellogg Airport,US,Battle Creek,medium_airport
BTM,Bert Mooney Airport,US,Butte,medium_airport
BTR,Baton Rouge Metropolitan Airport,US,Baton Rouge,medium_airport
BTT,Bettles Airport,US,Bettles,medium_airport
BTU,Bintulu Airport,MY,Bintulu,medium_airport
BTV,Burlington International Airport,US,Burlington,medium_airport
BUA,Buka Airport,PG,Buka Island,medium_airport
BUG,Benguela Airport,AO,Benguela,medium_airport
BUJ,Bou Saada Airport,DZ,,medium_airport
BUN,Gerardo Tobar López Airport,CO,Buenaventura,medium_airport
BUP,Bhatinda Air Force Station,IN,,medium_airport
BUQ,Joshua Mqabuko Nkomo International Airport,ZW,Bulawayo,medium_airport
BUR,Bob Hope Airport,US,Burbank,medium_airport
BUS,Batumi International Airport,GE,Batumi,medium_airport
BUX,Bunia Airport,CD,,medium_airport
BUZ,Bushehr Airport,IR,Bushehr,medium_airport
BVA,Paris Beauvais Tillé Airport,FR,Beauvais/Tillé,medium_airport
BVB,Atlas Brasil Cantanhede Airport,BR,Boa Vista,medium_airport
BVC,Rabil Airport,CV,Rabil,medium_airport
BVE,Brive Souillac Airport,FR,,medium_airport
BVG,Berlevåg Airport,NO,Berlevåg,medium_airport
BVH,Brigadeiro Camarão Airport,BR,Vilhena,medium_airport
BVI,Birdsville Airport,AU,,medium_airport
BVY,Beverly Municipal Airport,US,Beverly,medium_airport
BWA,Gautam Buddha Airport,NP,Bhairawa,medium_airport
BWE,Braunschweig-Wolfsburg Airport,DE,Braunschweig,medium_airport
BWF,Barrow Walney Island Airport,GB,Barrow-in-Furness,medium_airport
BWG,Bowling Green Warren County Regional Airport,US,Bowling Green,medium_airport
BWH,Butterworth Airport,MY,Butterworth,medium_airport
BWK,Bol Airport,HR,Brač Island,medium_airport
BWO,Balakovo Airport,RU,Balakovo,medium_airport
BWQ,Brewarrina Airport,AU,,medium_airport
BWT,Wynyard Airport,AU,Burnie,medium_airport
BWU,Sydney Bankstown Airport,AU,Sydney,medium_airport
BXB,Babo Airport,ID,Babo-Papua Island,medium_airport
BXE,Bakel Airport,SN,Bakel,medium_airport
BXH,Balkhash Airport,KZ,Balkhash,medium_airport
BXP,Biała Podlaska Airfield,PL,Biała Podlaska,medium_airport
BXR,Bam Airport,IR,,medium_airport
BXU,Bancasi Airport,PH,Butuan City,medium_airport
BXY,Krainiy Airport,KZ,Baikonur,medium_airport
BYC,Yacuiba Airport,BO,Yacuíba,medium_airport
BYH,Arkansas International Airport,US,Blytheville,medium_airport
BYI,Burley Municipal Airport,US,Burley,medium_airport
BYJ,Beja Airport / Airbase,PT,Beja,medium_airport
BYK,Bouaké Airport,CI,,medium_airport
BYM,Carlos Manuel de Cespedes Airport,CU,Bayamo,medium_airport
BYN,Bayankhongor Airport,MN,Bayankhongor,medium_airport
BYS,Bicycle Lake Army Air Field,US,Fort Irwin/Barstow,medium_airport
BYU,Bayreuth Airport,DE,Bayreuth,medium_airport
BZB,Bazaruto Island Airport,MZ,Bazaruto Island,medium_airport
BZC,Umberto Modiano Airport,BR,Cabo Frio,medium_airport
BZD,Balranald Airport,AU,,medium_airport
BZG,Bydgoszcz Ignacy Jan Paderewski Airport,PL,Bydgoszcz,medium_airport
BZI,Balıkesir Merkez Airport,TR,,medium_airport
BZK,Bryansk Airport,RU,Bryansk,medium_airport
BZL,Barisal Airport,BD,Barisal,medium_airport
BZN,Gallatin Field,US,Bozeman,medium_airport
BZO,Bolzano Airport,IT,Bolzano,medium_airport
BZR,Béziers-Vias Airport,FR,Béziers/Vias,medium_airport
BZU,Buta Zega Airport,CD,,medium_airport
BZV,Maya-Maya Airport,CG,Brazzaville,medium_airport
BZY,Bălți International Airport,MD,Bălți,medium_airport
CAB,Cabinda Airport,AO,Cabinda,medium_airport
CAC,Cascavel Airport,BR,Cascavel,medium_airport
CAH,Cà Mau Airport,VN,Ca Mau City,medium_airport
CAJ,Canaima Airport,VE,Canaima,medium_airport
CAK,Akron Canton Regional Airport,US,Akron,medium_airport
CAL,Campbeltown Airport,GB,Campbeltown,medium_airport
CAP,Cap Haitien International Airport,HT,Cap Haitien,medium_airport
CAQ,Juan H White Airport,CO,Caucasia,medium_airport
CAR,Caribou Municipal Airport,US,Caribou,medium_airport
CAT,Cascais Airport,PT,Cascais,medium_airport
CAW,Bartolomeu Lisandro Airport,BR,Campos Dos Goytacazes,medium_airport
CAX,Carlisle Airport,GB,Carlisle,medium_airport
CAY,Cayenne-Rochambeau Airport,GF,Cayenne / Rochambeau,medium_airport
CAZ,Cobar Airport,AU,,medium_airport
CBB,Jorge Wilsterman International Airport,BO,Cochabamba,medium_airport
CBD,Car Nicobar Air Force Station,IN,,medium_airport
CBG,Cambridge Airport,GB,Cambridge,medium_airport
CBH,Béchar Boudghene Ben Ali Lotfi Airport,DZ,Béchar,medium_airport
CBJ,Cabo Rojo Airport,DO,Cabo Rojo,medium_airport
CBL,"Aeropuerto ""General Tomas de Heres"". Ciudad Bolivar",VE,,medium_airport
CBO,Awang Airport,PH,Cotabato City,medium_airport
CBQ,Margaret Ekpo International Airport,NG,Calabar,medium_airport
CBT,Catumbela Airport,AO,Catumbela,medium_airport
CBU,Cottbus-Drewitz Airport,DE,Cottbus,medium_airport
CBV,Coban Airport,GT,Coban,medium_airport
CCC,Jardines Del Rey Airport,CU,Cayo Coco,medium_airport
CCF,Carcassonne Airport,FR,Carcassonne/Salvaza,medium_airport
CCH,Chile Chico Airport,CL,Chile Chico,medium_airport
CCK,Cocos (Keeling) Islands Airport,CC,Cocos (Keeling) Islands,medium_airport
CCL,Chinchilla Airport,AU,,medium_airport
CCM,Diomício Freitas Airport,BR,Criciúma,medium_airport
CCP,Carriel Sur Airport,CL,Concepcion,medium_airport
CCY,Northeast Iowa Regional Airport,US,Charles City,medium_airport
CCZ,Chub Cay Airport,BS,,medium_airport
CDB,Cold Bay Airport,US,Cold Bay,medium_airport
CDC,Cedar City Regional Airport,US,Cedar City,medium_airport
CDE,Chengde Puning Airport,CN,Chengde,medium_airport
CDJ,Conceição do Araguaia Airport,BR,Conceição Do Araguaia,medium_airport
CDP,Kadapa Airport,IN,Kadapa,medium_airport
CDR,Chadron Municipal Airport,US,Chadron,medium_airport
CDS,Childress Municipal Airport,US,Childress,medium_airport
CDT,Castellón-Costa Azahar Airport,ES,Castellón de la Plana,medium_airport
CDU,Camden Airport,AU,,medium_airport
CDV,Merle K (Mudhole) Smith Airport,US,Cordova,medium_airport
CEC,Jack Mc Namara Field Airport,US,Crescent City,medium_airport
CED,Ceduna Airport,AU,,medium_airport
CEE,Cherepovets Airport,RU,Cherepovets,medium_airport
CEF,Westover ARB/Metropolitan Airport,US,Springfield/Chicopee,medium_airport
CEG,Hawarden Airport,GB,Hawarden,medium_airport
CEI,Chiang Rai International Airport,TH,Chiang Rai,medium_airport
CEK,Chelyabinsk Balandino Airport,RU,Chelyabinsk,medium_airport
CEN,Ciudad Obregón International Airport,MX,Ciudad Obregón,medium_airport
CEQ,Cannes-Mandelieu Airport,FR,Cannes/Mandelieu,medium_airport
CER,Cherbourg-Maupertus Airport,FR,Cherbourg/Maupertus,medium_airport
CET,Cholet Le Pontreau Airport,FR,Cholet/Le Pontreau,medium_airport
CEW,Bob Sikes Airport,US,Crestview,medium_airport
CFE,Clermont-Ferrand Auvergne Airport,FR,Clermont-Ferrand/Auvergne,medium_airport
CFG,Jaime Gonzalez Airport,CU,Cienfuegos,medium_airport
CFK,Ech Cheliff Airport,DZ,,medium_airport
CFN,Donegal Airport,IE,Donegal,medium_airport
CFR,Caen-Carpiquet Airport,FR,Caen/Carpiquet,medium_airport
CFS,Coffs Harbour Airport,AU,Coffs Harbour,medium_airport
CFU,Ioannis Kapodistrias International Airport,GR,Kerkyra Island,medium_airport
CGB,Marechal Rondon Airport,BR,Cuiabá,medium_airport
CGD,Changde Airport,CN,Changde,medium_airport
CGF,Cuyahoga County Airport,US,Cleveland,medium_airport
CGI,Cape Girardeau Regional Airport,US,Cape Girardeau,medium_airport
CGJ,Kasompe Airport,ZM,Chingola,medium_airport
CGM,Camiguin Airport,PH,,medium_airport
CGP,Shah Amanat International Airport,BD,Chittagong,medium_airport
CGQ,Longjia Airport,CN,Changchun,medium_airport
CGR,Campo Grande Airport,BR,Campo Grande,medium_airport
CHG,Chaoyang Airport,CN,Chaoyang,medium_airport
CHH,Chachapoyas Airport,PE,Chachapoyas,medium_airport
CHM,Teniente FAP Jaime A De Montreuil Morales Airport,PE,Chimbote,medium_airport
CHO,Charlottesville Albemarle Airport,US,Charlottesville,medium_airport
CHQ,Chania International Airport,GR,Souda,medium_airport
CHR,"Châteauroux-Déols ""Marcel Dassault"" Airport",FR,Châteauroux/Déols,medium_airport
CHT,Chatham Islands-Tuuta Airport,NZ,Waitangi,medium_airport
CHX,Cap Manuel Niño International Airport,PA,Changuinola,medium_airport
CIF,Chifeng Airport,CN,Chifeng,medium_airport
CIJ,Capitán Aníbal Arab Airport,BO,Cobija,medium_airport
CIS,Canton Island Airport,KI,Abariringa,medium_airport
CIT,Shymkent Airport,KZ,Shymkent,medium_airport
CIU,Chippewa County International Airport,US,Sault Ste Marie,medium_airport
CIW,Canouan Airport,VC,Canouan,medium_airport
CIX,Capitan FAP Jose A Quinones Gonzales International Airport,PE,Chiclayo,medium_airport
CIY,Comiso Airport,IT,Comiso,medium_airport
CJA,Mayor General FAP Armando Revoredo Iglesias Airport,PE,Cajamarca,medium_airport
CJB,Coimbatore International Airport,IN,Coimbatore,medium_airport
CJC,El Loa Airport,CL,Calama,medium_airport
CJL,Chitral Airport,PK,Chitral,medium_airport
CJM,Chumphon Airport,TH,,medium_airport
CJS,Abraham González International Airport,MX,Ciudad Juárez,medium_airport
CKB,North Central West Virginia Airport,US,Clarksburg,medium_airport
CKC,Cherkasy International Airport,UA,Cherkasy,medium_airport
CKH,Chokurdakh Airport,RU,Chokurdah,medium_airport
CKL,Chkalovskiy Air Base,RU,Moscow,medium_airport
CKS,Carajás Airport,BR,Parauapebas,medium_airport
CKT,Sarakhs Airport,IR,Sarakhs,medium_airport
CKY,Conakry International Airport,GN,Conakry,medium_airport
CKZ,Çanakkale Airport,TR,Çanakkale,medium_airport
CLD,Mc Clellan-Palomar Airport,US,Carlsbad,medium_airport
CLJ,Cluj-Napoca International Airport,RO,Cluj-Napoca,medium_airport
CLL,Easterwood Field,US,College Station,medium_airport
CLM,William R Fairchild International Airport,US,Port Angeles,medium_airport
CLN,Brig. Lysias Augusto Rodrigues Airport,BR,Carolina,medium_airport
CLO,Alfonso Bonilla Aragon International Airport,CO,Cali,medium_airport
CLQ,Licenciado Miguel de la Madrid Airport,MX,Colima,medium_airport
CLU,Columbus Municipal Airport,US,Columbus,medium_airport
CLY,Calvi-Sainte-Catherine Airport,FR,Calvi/Sainte-Catherine,medium_airport
CLZ,Calabozo Airport,VE,Guarico,medium_airport
CMA,Cunnamulla Airport,AU,,medium_airport
CMD,Cootamundra Airport,AU,,medium_airport
CME,Ciudad del Carmen International Airport,MX,Ciudad del Carmen,medium_airport
CMF,Chambéry-Savoie Airport,FR,Chambéry/Aix-les-Bains,medium_airport
CMG,Corumbá International Airport,BR,Corumbá,medium_airport
CMI,University of Illinois Willard Airport,US,Champaign/Urbana,medium_airport
CMQ,Clermont Airport,AU,,medium_airport
CMR,Colmar-Houssen Airport,FR,Colmar/Houssen,medium_airport
CMU,Chimbu Airport,PG,Kundiawa,medium_airport
CMW,Ignacio Agramonte International Airport,CU,Camaguey,medium_airport
CMX,Houghton County Memorial Airport,US,Hancock,medium_airport
CNB,Coonamble Airport,AU,,medium_airport
CND,Mihail Kogălniceanu International Airport,RO,Constanţa,medium_airport
CNG,Cognac-Châteaubernard (BA 709) Air Base,FR,Cognac/Châteaubernard,medium_airport
CNI,Changhai Airport,CN,Changhai,medium_airport
CNJ,Cloncurry Airport,AU,Cloncurry,medium_airport
CNL,Sindal Airport,DK,Sindal,medium_airport
CNM,Cavern City Air Terminal,US,Carlsbad,medium_airport
CNN,Kannur International Airport,IN,Kannur,medium_airport
CNQ,Corrientes Airport,AR,Corrientes,medium_airport
CNR,Chañaral Airport,CL,Chañaral,medium_airport
CNS,Cairns International Airport,AU,Cairns,medium_airport
CNU,Chanute Martin Johnson Airport,US,Chanute,medium_airport
COC,Comodoro Pierrestegui Airport,AR,Concordia,medium_airport
COD,Yellowstone Regional Airport,US,Cody,medium_airport
COE,Coeur D'Alene - Pappy Boyington Field,US,Coeur d'Alene,medium_airport
COF,Patrick Air Force Base,US,Cocoa Beach,medium_airport
COJ,Coonabarabran Airport,AU,,medium_airport
CON,Concord Municipal Airport,US,Concord,medium_airport
COO,Cadjehoun Airport,BJ,Cotonou,medium_airport
COQ,Choibalsan Airport,MN,,medium_airport
COR,Ingeniero Ambrosio Taravella Airport,AR,Cordoba,medium_airport
COS,City of Colorado Springs Municipal Airport,US,Colorado Springs,medium_airport
COU,Columbia Regional Airport,US,Columbia,medium_airport
COX,Congo Town Airport,BS,Andros,medium_airport
CPC,Aviador C. Campos Airport,AR,Chapelco/San Martin de los Andes,medium_airport
CPD,Coober Pedy Airport,AU,,medium_airport
CPE,Ingeniero Alberto Acuña Ongay International Airport,MX,Campeche,medium_airport
CPO,Desierto de Atacama Airport,CL,Copiapo,medium_airport
CPV,Presidente João Suassuna Airport,BR,Campina Grande,medium_airport
CQD,Shahrekord Airport,IR,Shahrekord,medium_airport
CQF,Calais-Dunkerque Airport,FR,Calais/Dunkerque,medium_airport
CRA,Craiova Airport,RO,Craiova,medium_airport
CRC,Santa Ana Airport,CO,Cartago,medium_airport
CRD,General E. Mosconi Airport,AR,Comodoro Rivadavia,medium_airport
CRE,Grand Strand Airport,US,North Myrtle Beach,medium_airport
CRG,Jacksonville Executive at Craig Airport,US,Jacksonville,medium_airport
CRI,Colonel Hill Airport,BS,Colonel Hill,medium_airport
CRM,Catarman National Airport,PH,Catarman,medium_airport
CRQ,Caravelas Airport,BR,Caravelas,medium_airport
CRV,Crotone Airport,IT,Crotone,medium_airport
CRZ,Turkmenabat Airport,TM,Türkmenabat,medium_airport
CSB,Caransebeş Airport,RO,Caransebeş,medium_airport
CSF,Creil Air Base,FR,Creil,medium_airport
CSG,Columbus Metropolitan Airport,US,Columbus,medium_airport
CSK,Cap Skirring Airport,SN,Cap Skirring,medium_airport
CSV,Crossville Memorial Whitson Field,US,Crossville,medium_airport
CSY,Cheboksary Airport,RU,Cheboksary,medium_airport
CTB,Cut Bank International Airport,US,Cut Bank,medium_airport
CTC,Catamarca Airport,AR,Catamarca,medium_airport
CTD,Alonso Valderrama Airport,PA,Chitré,medium_airport
CTG,Rafael Nuñez International Airport,CO,Cartagena,medium_airport
CTL,Charleville Airport,AU,Charleville,medium_airport
CTM,Chetumal International Airport,MX,Chetumal,medium_airport
CTN,Cooktown Airport,AU,,medium_airport
CTT,Le Castellet Airport,FR,Le Castellet,medium_airport
CUA,Ciudad Constitución Airport,MX,Ciudad Constitución,medium_airport
CUB,Jim Hamilton L.B. Owens Airport,US,Columbia,medium_airport
CUC,Camilo Daza International Airport,CO,Cúcuta,medium_airport
CUE,Mariscal Lamar Airport,EC,Cuenca,medium_airport
CUF,Cuneo International Airport,IT,Cuneo,medium_airport
CUK,Caye Caulker Airport,BZ,Caye Caulker,medium_airport
CUL,Bachigualato Federal International Airport,MX,Culiacán,medium_airport
CUM,Cumaná (Antonio José de Sucre) Airport,VE,,medium_airport
CUP,General Francisco Bermúdez Airport,VE,Carúpano,medium_airport
CUQ,Coen Airport,AU,Coen,medium_airport
CUR,Hato International Airport,CW,Willemstad,medium_airport
CUT,Cutral-Co Airport,AR,Cutral-Co,medium_airport
CUU,General Roberto Fierro Villalobos International Airport,MX,Chihuahua,medium_airport
CVC,Cleve Airport,AU,,medium_airport
CVE,Coveñas Airport,CO,Coveñas,medium_airport
CVJ,General Mariano Matamoros Airport,MX,,medium_airport
CVM,General Pedro Jose Mendez International Airport,MX,Ciudad Victoria,medium_airport
CVO,Corvallis Municipal Airport,US,Corvallis,medium_airport
CVQ,Carnarvon Airport,AU,Carnarvon,medium_airport
CVT,Coventry Airport,GB,Coventry,medium_airport
CWA,Central Wisconsin Airport,US,Mosinee,medium_airport
CWC,Chernivtsi International Airport,UA,Chernivtsi,medium_airport
CWE,Cairo West Airport,EG,El Cairo,medium_airport
CWJ,Cangyuan Washan Airport,CN,Cangyuan Va Autonomous County,medium_airport
CWT,Cowra Airport,AU,,medium_airport
CWW,Corowa Airport,AU,,medium_airport
CXA,Caicara del Orinoco Airport,VE,,medium_airport
CXB,Cox's Bazar Airport,BD,Cox's Bazar,medium_airport
CXI,Cassidy International Airport,KI,Banana,medium_airport
CXJ,Hugo Cantergiani Regional Airport,BR,Caxias Do Sul,medium_airport
CXO,Conroe-North Houston Regional Airport,US,Houston,medium_airport
CXP,Tunggul Wulung Airport,ID,Cilacap-Java Island,medium_airport
CXR,Cam Ranh Airport,VN,Nha Trang,medium_airport
CYA,Les Cayes Airport,HT,Les Cayes,medium_airport
CYB,Gerrard Smith International Airport,KY,Cayman Brac,medium_airport
CYC,Caye Chapel Airport,BZ,Caye Chapel,medium_airport
CYG,Corryong Airport,AU,,medium_airport
CYI,Chiayi Airport,TW,Chiayi City,medium_airport
CYO,Vilo Acuña International Airport,CU,Cayo Largo del Sur,medium_airport
CYP,Calbayog Airport,PH,Calbayog City,medium_airport
CYS,Cheyenne Regional Jerry Olson Field,US,Cheyenne,medium_airport
CYW,Captain Rogelio Castillo National Airport,MX,Celaya,medium_airport
CYX,Cherskiy Airport,RU,Cherskiy,medium_airport
CYZ,Cauayan Airport,PH,Cauayan City,medium_airport
CZA,Chichen Itza International Airport,MX,Chichen Itza,medium_airport
CZE,José Leonardo Chirinos Airport,VE,Coro,medium_airport
CZF,Cape Romanzof LRRS Airport,US,Cape Romanzof,medium_airport
CZH,Corozal Municipal Airport,BZ,Corozal,medium_airport
CZL,Mohamed Boudiaf International Airport,DZ,Constantine,medium_airport
CZM,Cozumel International Airport,MX,Cozumel,medium_airport
CZS,Cruzeiro do Sul Airport,BR,Cruzeiro Do Sul,medium_airport
CZU,Las Brujas Airport,CO,Corozal,medium_airport
DAA,Davison Army Air Field,US,Fort Belvoir,medium_airport
DAC,Dhaka / Hazrat Shahjalal International Airport,BD,Dhaka,medium_airport
DAG,Barstow Daggett Airport,US,Daggett,medium_airport
DAN,Danville Regional Airport,US,Danville,medium_airport
DAU,Daru Airport,PG,Daru,medium_airport
DAV,Enrique Malek International Airport,PA,David,medium_airport
DBB,El Alamein International Airport,EG,El Alamein,medium_airport
DBC,Baicheng Chang'an Airport,CN,Baicheng,medium_airport
DBD,Dhanbad Airport,IN,,medium_airport
DBO,Dubbo City Regional Airport,AU,Dubbo,medium_airport
DBV,Dubrovnik Airport,HR,Dubrovnik,medium_airport
DCF,Canefield Airport,DM,Canefield,medium_airport
DCI,Decimomannu Air Base,IT,Decimomannu,medium_airport
DCM,Castres-Mazamet Airport,FR,Castres/Mazamet,medium_airport
DCN,RAAF Base Curtin,AU,,medium_airport
DCT,Duncan Town Airport,BS,,medium_airport
DCY,Daocheng Yading Airport,CN,Daocheng County,medium_airport
DDC,Dodge City Regional Airport,US,Dodge City,medium_airport
DDG,Dandong Airport,CN,Dandong,medium_airport
